"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-20","0.00","43","27","30"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-21","0.00","44","28","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-22","0.18","34","12","13"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-23","0.00","30","8","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-24","0.00","36","9","15"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-25","0.20","39","14","36"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-26","0.18","43","27","29"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-27","0.04","35","22","25"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-28","0.00","36","22","25"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-29","0.02","36","22","23"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-09-30","0.04","36","23","28"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-01","0.03","37","22","24"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-02","0.00","35","17","19"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-03","0.00","30","9","14"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-04","0.00","34","4","5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-05","0.00","36","3","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-06","0.00","40","8","15"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-07","0.00","40","11","22"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-08","0.00","29","8","15"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-09","0.02","30","12","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-10","0.02","25","-1","2"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-11","0.00","22","-3","8"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-12","0.03","24","8","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-13","0.43","16","8","10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-14","0.32","14","-3","-1"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-15","0.00","15","-5","4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-16","0.00","15","-11","-7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-17","0.00","8","-11","-8"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-18","0.07","11","-12","-6"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-19","0.00","9","-10","-10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-20","0.00","11","-11","-12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-21","0.00","13","-11","-5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-22","0.00","14","-9","-4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-23","0.00","20","-7","-4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-24","0.00","9","-20","-15"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-25","0.00","4","-23","-17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-26","0.00","-2","-23","-20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-27","0.00","-1","-22","-13"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-28","0.27","19","-15","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-29","0.03","25","14","19"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-30","0.04","30","14","30"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-10-31","0.55","33","22","23"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-01","0.38","24","15","16"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-02","0.00","20","13","19"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-03","0.14","27","10","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-04","0.00","29","4","25"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-05","0.05","32","12","13"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-06","0.00","20","10","20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-07","0.05","25","8","10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-08","0.00","21","-8","-7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-09","0.00","-2","-12","-12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-10","0.00","6","3","4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-11","0.00","11","4","8"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-12","0.00","11","6","8"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-13","0.00","14","-1","0"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-14","0.00","8","0","5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-15","0.00","15","3","5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-16","0.00","19","5","10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-17","0.00","14","8","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-18","0.00","18","9","10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-19","0.00","13","3","5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-20","0.00","18","2","13"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-21","0.00","19","-6","-5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-22","0.00","7","-5","5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-23","0.00","9","-2","0"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-24","0.00","1","-11","-9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-25","0.00","-2","-11","-3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-26","0.00","5","-5","3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-27","0.00","10","-1","2"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-28","0.05","4","-2","0"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-29","0.02","0","-11","-10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-11-30","0.02","-3","-12","-8"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-01","0.05","-5","-20","-20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-02","0.00","-15","-24","-20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-03","0.00","9","-21","6"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-04","0.07","9","-12","-4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-05","0.01","1","-4","-3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-06","0.00","-1","-24","-21"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-07","0.02","-9","-24","-18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-08","0.00","19","-19","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-09","0.00","24","11","22"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-10","0.00","24","-10","-7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-11","0.00","-5","-14","-5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-12","0.04","4","-10","3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-13","0.00","4","-15","-15"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-14","0.00","-13","-18","-13"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-15","0.00","5","-15","4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-16","0.00","17","3","17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-17","0.00","24","5","7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-18","0.28","7","3","4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-19","0.05","10","2","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-20","0.03","10","-9","-3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-21","0.25","14","-3","0"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-22","0.00","2","-18","-15"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-23","0.00","4","-17","1"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-24","0.00","4","-9","-1"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-25","0.00","5","-3","2"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-26","0.00","4","-2","4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-27","0.00","9","-4","-3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-28","0.00","0","-5","-4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-29","0.00","1","-9","-3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-30","0.00","4","-15","-12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1996-12-31","0.00","-12","-22","-21"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-01","0.00","-20","-32","-29"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-02","0.00","-24","-32","-28"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-03",,"-24","-35","-24"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-04","0.01","-23","-33","-33"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-05","0.00","-32","-37","-34"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-06","0.01","-27","-37","-27"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-07","0.00","-24","-37","-34"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-08","0.00","-23","-35","-23"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-09","0.00","9","-25","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-10","0.00","35","7","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-11","0.00","36","27","29"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-12","0.00","31","11","29"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-13","0.00","40","27","34"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-14","0.00","36","19","19"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-15","0.00","39","19","35"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-16","0.00","39","17","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-17","0.00","21","5","10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-18","0.00","14","3","6"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-19","0.00","15","2","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-20","0.01","10","6","7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-21","0.04","8","-14","-12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-22","0.00","-7","-15","-10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-23","0.00","-7","-19","-11"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-24","0.00","-13","-21","-18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-25","0.00","-7","-19","-16"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-26","0.00","-4","-29","-27"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-27","0.00","-22","-30","-22"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-28","0.00","9","-23","7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-29","0.00","21","5","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-30","0.00","35","17","30"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-01-31","0.00","31","25","27"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-01","0.00","31","8","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-02","0.12","27","9","26"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-03","0.00","35","25","33"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-04","0.00","37","28","34"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-05","0.00","39","29","36"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-06","0.00","42","30","34"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-07","0.00","39","12","14"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-08","0.00","32","13","23"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-09","0.00","29","11","17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-10","0.00","36","17","33"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-11","0.00","38","18","19"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-12","0.00","29","11","15"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-13","0.00","29","2","3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-14","0.00","18","-4","-4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-15","0.00","11","-8","-7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-16","0.00","15","-7","15"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-17","0.00","33","10","20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-18","0.00","31","15","20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-19","0.00","34","7","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-20","0.00","27","6","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-21","0.00","35","15","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-22","0.00","38","22","36"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-23","0.00","42","35","37"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-24","0.00","41","14","17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-25","0.00","31","15","25"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-26","0.00","35","19","20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-27","0.00","32","18","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-02-28","0.05","28","2","5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-01","0.00","16","-8","-5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-02","0.00","2","-14","-14"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-03","0.00","2","-18","-15"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-04","0.00","16","-15","1"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-05","0.00","21","-2","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-06","0.00","28","4","4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-07","0.00","15","3","3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-08","0.00","22","2","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-09","0.00","27","0","6"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-10","0.00","18","0","4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-11","0.00","9","-16","-14"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-12","0.00","18","-14","-4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-13","0.00","26","-5","4"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-14","0.00","29","2","3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-15","0.02","35","10","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-16","0.04","25","-1","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-17","0.00","12","-20","-17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-18","0.00","7","-18","-5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-19","0.00","11","-7","0"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-20","0.01","14","-3","0"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-21","0.00","21","-8","-5"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-22","0.00","25","-5","2"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-23","0.00","22","-3","-1"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-24","0.00","9","-20","-14"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-25","0.00","12","-17","-13"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-26","0.00","19","-15","-7"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-27","0.00","25","-9","8"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-28","0.00","30","-7","-3"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-29","0.00","24","-11","-6"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-30","0.00","22","-10","-2"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-03-31","0.00","27","-3","10"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-01","0.01","32","7","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-02","0.00","26","9","11"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-03","0.00","27","0","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-04","0.00","37","10","28"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-05","0.00","38","28","36"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-06","0.00","45","33","35"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-07","0.00","47","35","40"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-08","0.00","46","28","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-09","0.00","45","22","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-10","0.00","46","25","30"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-11","0.00","52","17","20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-12","0.00","51","19","22"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-13","0.00","43","12","17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-14","0.00","44","16","29"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-15","0.00","36","14","17"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-16","0.02","30","15","18"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-17","0.00","31","7","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-18","0.02","31","10","14"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-19","0.00","32","4","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-20","0.00","32","6","12"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-21","0.00","38","5","9"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-22","0.00","43","13","20"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-23","0.00","49","28","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-24","0.00","53","25","30"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-25","0.00","54","31","40"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-26","0.00","58","31","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-27","0.00","58","30","40"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-28","0.00","53","25","35"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-29","0.00","52","25","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-04-30","0.06","54","27","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-01","0.00","53","27","34"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-02","0.00","54","27","35"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-03","0.00","54","25","29"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-04","0.00","50","26","37"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-05","0.06","51","35","41"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-06","0.00","54","29","39"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-07","0.00","49","20","32"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-08","0.00","54","30","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-09","0.01","53","27","37"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-10","0.00","58","30","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-11","0.00","54","42","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-12","0.00","59","35","45"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-13","0.04","53","35","37"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-14","0.05","46","27","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-15","0.09","53","29","34"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-16","0.00","49","23","39"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-17","0.00","55","24","42"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-18","0.00","53","25","38"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-19","0.00","55","36","46"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-20","0.00","61","32","45"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-21","0.00","62","36","48"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-22","0.04","51","38","40"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-23","0.04","48","34","35"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-24","0.00","50","30","39"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-25","0.00","57","28","44"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-26","0.00","61","30","47"
"USC00505778","MCKINLEY PARK, AK US","63.7175","-148.9692","630.9","1997-05-27","0.00","64","29","46"
